secid,date,days,volatility,ticker,index_flag
107525,20120910,91,0.217556,MSFT,0
107525,20120910,122,0.221421,MSFT,0
107525,20120910,152,0.220031,MSFT,0
107525,20120910,182,0.212802,MSFT,0
107525,20120910,273,0.210058,MSFT,0
107525,20120910,365,0.221063,MSFT,0
107525,20120910,547,0.231178,MSFT,0
107525,20120910,730,0.222012,MSFT,0
107525,20120910,1825,0.326185,MSFT,0
107525,20120911,10,0.263816,MSFT,0
107525,20120911,14,0.235671,MSFT,0
107525,20120911,30,0.175693,MSFT,0
107525,20120911,60,0.188799,MSFT,0
107525,20120911,91,0.216086,MSFT,0
107525,20120911,122,0.220119,MSFT,0
107525,20120911,152,0.217754,MSFT,0
107525,20120911,182,0.210974,MSFT,0
107525,20120911,273,0.20982,MSFT,0
107525,20120911,365,0.221011,MSFT,0
107525,20120911,547,0.231182,MSFT,0
107525,20120911,730,0.221795,MSFT,0
107525,20120911,1825,0.326168,MSFT,0
107525,20120912,10,0.240832,MSFT,0
107525,20120912,14,0.235719,MSFT,0
107525,20120912,30,0.175619,MSFT,0
107525,20120912,60,0.186525,MSFT,0
107525,20120912,91,0.215714,MSFT,0
107525,20120912,122,0.218806,MSFT,0
107525,20120912,152,0.21759,MSFT,0
107525,20120912,182,0.210918,MSFT,0
107525,20120912,273,0.209635,MSFT,0
107525,20120912,365,0.220957,MSFT,0
107525,20120912,547,0.230963,MSFT,0
107525,20120912,730,0.218852,MSFT,0
107525,20120912,1825,0.326163,MSFT,0
107525,20120913,10,0.224875,MSFT,0
107525,20120913,14,0.226535,MSFT,0
107525,20120913,30,0.175837,MSFT,0
107525,20120913,60,0.184516,MSFT,0
107525,20120913,91,0.215504,MSFT,0
107525,20120913,122,0.217284,MSFT,0
107525,20120913,152,0.216684,MSFT,0
107525,20120913,182,0.21102,MSFT,0
107525,20120913,273,0.209667,MSFT,0
107525,20120913,365,0.220359,MSFT,0
107525,20120913,547,0.230117,MSFT,0
107525,20120913,730,0.218859,MSFT,0
107525,20120913,1825,0.32604,MSFT,0
107525,20120914,10,0.207237,MSFT,0
107525,20120914,14,0.214979,MSFT,0
107525,20120914,30,0.177779,MSFT,0
107525,20120914,60,0.185408,MSFT,0
107525,20120914,91,0.211476,MSFT,0
107525,20120914,122,0.217198,MSFT,0
107525,20120914,152,0.216071,MSFT,0
107525,20120914,182,0.211163,MSFT,0
107525,20120914,273,0.209037,MSFT,0
107525,20120914,365,0.219803,MSFT,0
107525,20120914,547,0.230212,MSFT,0
107525,20120914,730,0.218929,MSFT,0
107525,20120914,1825,0.325934,MSFT,0
107525,20120917,10,0.087762,MSFT,0
107525,20120917,14,0.202806,MSFT,0
107525,20120917,30,0.169958,MSFT,0
107525,20120917,60,0.177791,MSFT,0
107525,20120917,91,0.211039,MSFT,0
107525,20120917,122,0.21689,MSFT,0
107525,20120917,152,0.21648,MSFT,0
107525,20120917,182,0.210457,MSFT,0
107525,20120917,273,0.207821,MSFT,0
107525,20120917,365,0.219765,MSFT,0
107525,20120917,547,0.230212,MSFT,0
107525,20120917,730,0.219047,MSFT,0
107525,20120917,1825,0.326115,MSFT,0
107525,20120918,10,0.081525,MSFT,0
107525,20120918,14,0.184678,MSFT,0
107525,20120918,30,0.16575,MSFT,0
107525,20120918,60,0.171415,MSFT,0
107525,20120918,91,0.203473,MSFT,0
107525,20120918,122,0.215607,MSFT,0
107525,20120918,152,0.216383,MSFT,0
107525,20120918,182,0.210264,MSFT,0
107525,20120918,273,0.20677,MSFT,0
107525,20120918,365,0.219756,MSFT,0
107525,20120918,547,0.229608,MSFT,0
107525,20120918,730,0.218832,MSFT,0
107525,20120918,1825,0.326091,MSFT,0
107525,20120919,10,0.080502,MSFT,0
107525,20120919,14,0.187316,MSFT,0
107525,20120919,30,0.165276,MSFT,0
107525,20120919,60,0.169747,MSFT,0
107525,20120919,91,0.203131,MSFT,0
107525,20120919,122,0.214478,MSFT,0
107525,20120919,152,0.205076,MSFT,0
107525,20120919,182,0.210308,MSFT,0
107525,20120919,273,0.206433,MSFT,0
107525,20120919,365,0.219613,MSFT,0
107525,20120919,547,0.229632,MSFT,0
107525,20120919,730,0.218786,MSFT,0
107525,20120919,1825,0.326077,MSFT,0
107525,20120920,10,0.08879,MSFT,0
107525,20120920,14,0.118709,MSFT,0
107525,20120920,30,0.170621,MSFT,0
107525,20120920,60,0.170149,MSFT,0
107525,20120920,91,0.197524,MSFT,0
107525,20120920,122,0.213798,MSFT,0
107525,20120920,152,0.205082,MSFT,0
107525,20120920,182,0.211057,MSFT,0
107525,20120920,273,0.206872,MSFT,0
107525,20120920,365,0.216593,MSFT,0
107525,20120920,547,0.229727,MSFT,0
107525,20120920,730,0.218803,MSFT,0
107525,20120920,1825,0.325996,MSFT,0
107525,20120921,10,0.109134,MSFT,0
107525,20120921,14,0.106689,MSFT,0
107525,20120921,30,0.170499,MSFT,0
107525,20120921,60,0.155849,MSFT,0
107525,20120921,91,0.194982,MSFT,0
107525,20120921,122,0.214362,MSFT,0
107525,20120921,152,0.204494,MSFT,0
107525,20120921,182,0.211379,MSFT,0
107525,20120921,273,0.206985,MSFT,0
107525,20120921,365,0.213534,MSFT,0
107525,20120921,547,0.229701,MSFT,0
107525,20120921,730,0.218326,MSFT,0
107525,20120921,1825,0.325889,MSFT,0
107525,20120924,10,0.140383,MSFT,0
107525,20120924,14,0.121999,MSFT,0
107525,20120924,30,0.175123,MSFT,0
107525,20120924,60,0.15826,MSFT,0
107525,20120924,91,0.188637,MSFT,0
107525,20120924,122,0.214608,MSFT,0
107525,20120924,152,0.206273,MSFT,0
107525,20120924,182,0.210608,MSFT,0
107525,20120924,273,0.207094,MSFT,0
107525,20120924,365,0.214004,MSFT,0
107525,20120924,547,0.229886,MSFT,0
107525,20120924,730,0.218481,MSFT,0
107525,20120924,1825,0.326053,MSFT,0
107525,20120925,10,0.14264,MSFT,0
107525,20120925,14,0.137199,MSFT,0
107525,20120925,30,0.176627,MSFT,0
107525,20120925,60,0.154751,MSFT,0
107525,20120925,91,0.190264,MSFT,0
107525,20120925,122,0.214593,MSFT,0
107525,20120925,152,0.207139,MSFT,0
107525,20120925,182,0.211323,MSFT,0
107525,20120925,273,0.207704,MSFT,0
107525,20120925,365,0.213968,MSFT,0
107525,20120925,547,0.230031,MSFT,0
107525,20120925,730,0.218466,MSFT,0
107525,20120925,1825,0.326104,MSFT,0
107525,20120926,10,0.133619,MSFT,0
107525,20120926,14,0.140374,MSFT,0
107525,20120926,30,0.177499,MSFT,0
107525,20120926,60,0.154137,MSFT,0
107525,20120926,91,0.190642,MSFT,0
107525,20120926,122,0.213761,MSFT,0
107525,20120926,152,0.20735,MSFT,0
107525,20120926,182,0.211101,MSFT,0
107525,20120926,273,0.207643,MSFT,0
107525,20120926,365,0.213967,MSFT,0
107525,20120926,547,0.230114,MSFT,0
107525,20120926,730,0.218532,MSFT,0
107525,20120926,1825,0.326121,MSFT,0
107525,20120927,10,0.133432,MSFT,0
107525,20120927,14,0.135416,MSFT,0
107525,20120927,30,0.177463,MSFT,0
107525,20120927,60,0.152299,MSFT,0
107525,20120927,91,0.189811,MSFT,0
107525,20120927,122,0.212503,MSFT,0
107525,20120927,152,0.20636,MSFT,0
107525,20120927,182,0.211087,MSFT,0
107525,20120927,273,0.207496,MSFT,0
107525,20120927,365,0.213923,MSFT,0
107525,20120927,547,0.23009,MSFT,0
107525,20120927,730,0.218524,MSFT,0
107525,20120927,1825,0.325991,MSFT,0
107525,20120928,10,0.140487,MSFT,0
107525,20120928,14,0.128844,MSFT,0
107525,20120928,30,0.182637,MSFT,0
107525,20120928,60,0.155612,MSFT,0
107525,20120928,91,0.186239,MSFT,0
107525,20120928,122,0.211857,MSFT,0
107525,20120928,152,0.20634,MSFT,0
107525,20120928,182,0.211775,MSFT,0
107525,20120928,273,0.208119,MSFT,0
107525,20120928,365,0.214314,MSFT,0
107525,20120928,547,0.230247,MSFT,0
107525,20120928,730,0.218675,MSFT,0
107525,20120928,1825,0.325918,MSFT,0
107525,20121001,10,0.081174,MSFT,0
107525,20121001,14,0.127538,MSFT,0
107525,20121001,30,0.174267,MSFT,0
107525,20121001,60,0.159162,MSFT,0
107525,20121001,91,0.187062,MSFT,0
107525,20121001,122,0.20954,MSFT,0
107525,20121001,152,0.208512,MSFT,0
107525,20121001,182,0.212109,MSFT,0
107525,20121001,273,0.207882,MSFT,0
107525,20121001,365,0.2133,MSFT,0
107525,20121001,547,0.230368,MSFT,0
107525,20121001,730,0.218968,MSFT,0
107525,20121001,1825,0.326146,MSFT,0
107525,20121002,10,0.116995,MSFT,0
107525,20121002,14,0.138581,MSFT,0
107525,20121002,30,0.172075,MSFT,0
107525,20121002,60,0.152667,MSFT,0
107525,20121002,91,0.186951,MSFT,0
107525,20121002,122,0.208484,MSFT,0
107525,20121002,152,0.20874,MSFT,0
107525,20121002,182,0.211788,MSFT,0
107525,20121002,273,0.205077,MSFT,0
107525,20121002,365,0.212799,MSFT,0
107525,20121002,547,0.230401,MSFT,0
107525,20121002,730,0.218783,MSFT,0
107525,20121002,1825,0.326133,MSFT,0
107525,20121003,10,0.133505,MSFT,0
107525,20121003,14,0.150633,MSFT,0
107525,20121003,30,0.170401,MSFT,0
107525,20121003,60,0.151667,MSFT,0
107525,20121003,91,0.18601,MSFT,0
107525,20121003,122,0.207521,MSFT,0
107525,20121003,152,0.205526,MSFT,0
107525,20121003,182,0.20955,MSFT,0
107525,20121003,273,0.203488,MSFT,0
107525,20121003,365,0.210502,MSFT,0
107525,20121003,547,0.230353,MSFT,0
107525,20121003,730,0.218371,MSFT,0
107525,20121003,1825,0.326141,MSFT,0
107525,20121004,10,0.135969,MSFT,0
107525,20121004,14,0.131774,MSFT,0
107525,20121004,30,0.165739,MSFT,0
107525,20121004,60,0.150426,MSFT,0
107525,20121004,91,0.186365,MSFT,0
107525,20121004,122,0.207644,MSFT,0
107525,20121004,152,0.204747,MSFT,0
107525,20121004,182,0.209224,MSFT,0
107525,20121004,273,0.203269,MSFT,0
107525,20121004,365,0.209532,MSFT,0
107525,20121004,547,0.230117,MSFT,0
107525,20121004,730,0.218041,MSFT,0
107525,20121004,1825,0.326021,MSFT,0
107525,20121005,10,0.123398,MSFT,0
107525,20121005,14,0.130478,MSFT,0
107525,20121005,30,0.166742,MSFT,0
107525,20121005,60,0.150365,MSFT,0
107525,20121005,91,0.183699,MSFT,0
107525,20121005,122,0.207924,MSFT,0
107525,20121005,152,0.203977,MSFT,0
107525,20121005,182,0.208549,MSFT,0
107525,20121005,273,0.202689,MSFT,0
107525,20121005,365,0.208979,MSFT,0
107525,20121005,547,0.230174,MSFT,0
107525,20121005,730,0.218081,MSFT,0
107525,20121005,1825,0.325903,MSFT,0
107525,20121008,10,0.108849,MSFT,0
107525,20121008,14,0.120918,MSFT,0
107525,20121008,30,0.120277,MSFT,0
107525,20121008,60,0.151103,MSFT,0
107525,20121008,91,0.18335,MSFT,0
107525,20121008,122,0.202792,MSFT,0
107525,20121008,152,0.204728,MSFT,0
107525,20121008,182,0.207741,MSFT,0
107525,20121008,273,0.20211,MSFT,0
107525,20121008,365,0.208961,MSFT,0
107525,20121008,547,0.230143,MSFT,0
107525,20121008,730,0.218291,MSFT,0
107525,20121008,1825,0.326135,MSFT,0
107525,20121009,10,0.142589,MSFT,0
107525,20121009,14,0.13143,MSFT,0
107525,20121009,30,0.128017,MSFT,0
107525,20121009,60,0.156485,MSFT,0
107525,20121009,91,0.185623,MSFT,0
107525,20121009,122,0.203711,MSFT,0
107525,20121009,152,0.206366,MSFT,0
107525,20121009,182,0.207111,MSFT,0
107525,20121009,273,0.203073,MSFT,0
107525,20121009,365,0.208139,MSFT,0
107525,20121009,547,0.230466,MSFT,0
107525,20121009,730,0.21842,MSFT,0
107525,20121009,1825,0.326189,MSFT,0
107525,20121010,10,0.139395,MSFT,0
107525,20121010,14,0.13445,MSFT,0
107525,20121010,30,0.129682,MSFT,0
107525,20121010,60,0.156317,MSFT,0
107525,20121010,91,0.184379,MSFT,0
107525,20121010,122,0.203265,MSFT,0
107525,20121010,152,0.20578,MSFT,0
107525,20121010,182,0.207528,MSFT,0
107525,20121010,273,0.203376,MSFT,0
107525,20121010,365,0.208407,MSFT,0
107525,20121010,547,0.230365,MSFT,0
107525,20121010,730,0.218552,MSFT,0
107525,20121010,1825,0.326199,MSFT,0
107525,20121011,10,0.134598,MSFT,0
107525,20121011,14,0.133823,MSFT,0
107525,20121011,30,0.128652,MSFT,0
107525,20121011,60,0.154445,MSFT,0
107525,20121011,91,0.17844,MSFT,0
107525,20121011,122,0.198378,MSFT,0
107525,20121011,152,0.204799,MSFT,0
107525,20121011,182,0.205416,MSFT,0
107525,20121011,273,0.203069,MSFT,0
107525,20121011,365,0.208404,MSFT,0
107525,20121011,547,0.230367,MSFT,0
107525,20121011,730,0.218455,MSFT,0
107525,20121011,1825,0.32607,MSFT,0
107525,20121012,10,0.141514,MSFT,0
107525,20121012,14,0.136644,MSFT,0
107525,20121012,30,0.134141,MSFT,0
107525,20121012,60,0.156182,MSFT,0
107525,20121012,91,0.171495,MSFT,0
107525,20121012,122,0.197557,MSFT,0
107525,20121012,152,0.204316,MSFT,0
107525,20121012,182,0.205687,MSFT,0
107525,20121012,273,0.203052,MSFT,0
107525,20121012,365,0.208422,MSFT,0
107525,20121012,547,0.230354,MSFT,0
107525,20121012,730,0.218077,MSFT,0
107525,20121012,1825,0.325963,MSFT,0
107525,20121015,10,0.16844,MSFT,0
107525,20121015,14,0.1431,MSFT,0
107525,20121015,30,0.136755,MSFT,0
107525,20121015,60,0.154489,MSFT,0
107525,20121015,91,0.172743,MSFT,0
107525,20121015,122,0.196119,MSFT,0
107525,20121015,152,0.204564,MSFT,0
107525,20121015,182,0.205879,MSFT,0
107525,20121015,273,0.20286,MSFT,0
107525,20121015,365,0.20865,MSFT,0
107525,20121015,547,0.230493,MSFT,0
107525,20121015,730,0.218226,MSFT,0
107525,20121015,1825,0.326036,MSFT,0
107525,20121016,10,0.153941,MSFT,0
107525,20121016,14,0.13955,MSFT,0
107525,20121016,30,0.133629,MSFT,0
107525,20121016,60,0.153987,MSFT,0
107525,20121016,91,0.17212,MSFT,0
107525,20121016,122,0.19495,MSFT,0
107525,20121016,152,0.204353,MSFT,0
107525,20121016,182,0.205176,MSFT,0
107525,20121016,273,0.202864,MSFT,0
107525,20121016,365,0.208355,MSFT,0
107525,20121016,547,0.230285,MSFT,0
107525,20121016,730,0.218011,MSFT,0
107525,20121016,1825,0.326034,MSFT,0
107525,20121017,10,0.145389,MSFT,0
107525,20121017,14,0.135617,MSFT,0
107525,20121017,30,0.134897,MSFT,0
107525,20121017,60,0.1525,MSFT,0
107525,20121017,91,0.163942,MSFT,0
107525,20121017,122,0.193894,MSFT,0
107525,20121017,152,0.203019,MSFT,0
107525,20121017,182,0.204827,MSFT,0
107525,20121017,273,0.202889,MSFT,0
107525,20121017,365,0.208045,MSFT,0
107525,20121017,547,0.23029,MSFT,0
107525,20121017,730,0.217894,MSFT,0
107525,20121017,1825,0.325716,MSFT,0
107525,20121018,10,0.145739,MSFT,0
107525,20121018,14,0.130787,MSFT,0
107525,20121018,30,0.134841,MSFT,0
107525,20121018,60,0.150767,MSFT,0
107525,20121018,91,0.163357,MSFT,0
107525,20121018,122,0.193699,MSFT,0
107525,20121018,152,0.202118,MSFT,0
107525,20121018,182,0.204795,MSFT,0
107525,20121018,273,0.202871,MSFT,0
107525,20121018,365,0.207957,MSFT,0
107525,20121018,547,0.229509,MSFT,0
107525,20121018,730,0.216964,MSFT,0
107525,20121018,1825,0.32559,MSFT,0
107525,20121019,10,0.20072,MSFT,0
107525,20121019,14,0.190873,MSFT,0
107525,20121019,30,0.162746,MSFT,0
107525,20121019,60,0.165422,MSFT,0
107525,20121019,91,0.169655,MSFT,0
107525,20121019,122,0.193794,MSFT,0
107525,20121019,152,0.206211,MSFT,0
107525,20121019,182,0.19886,MSFT,0
107525,20121019,273,0.195721,MSFT,0
107525,20121019,365,0.210057,MSFT,0
107525,20121019,547,0.230664,MSFT,0
107525,20121019,730,0.217912,MSFT,0
107525,20121019,1825,0.325728,MSFT,0
107525,20121022,10,0.247598,MSFT,0
107525,20121022,14,0.211513,MSFT,0
107525,20121022,30,0.167612,MSFT,0
107525,20121022,60,0.175304,MSFT,0
107525,20121022,91,0.166407,MSFT,0
107525,20121022,122,0.191343,MSFT,0
107525,20121022,152,0.206728,MSFT,0
107525,20121022,182,0.20086,MSFT,0
107525,20121022,273,0.197428,MSFT,0
107525,20121022,365,0.211264,MSFT,0
107525,20121022,547,0.231122,MSFT,0
107525,20121022,730,0.218707,MSFT,0
107525,20121022,1825,0.326017,MSFT,0
107525,20121023,10,0.231936,MSFT,0
107525,20121023,14,0.205529,MSFT,0
107525,20121023,30,0.165191,MSFT,0
107525,20121023,60,0.172933,MSFT,0
107525,20121023,91,0.166283,MSFT,0
107525,20121023,122,0.190257,MSFT,0
107525,20121023,152,0.206743,MSFT,0
107525,20121023,182,0.200755,MSFT,0
107525,20121023,273,0.196866,MSFT,0
107525,20121023,365,0.211267,MSFT,0
107525,20121023,547,0.23111,MSFT,0
107525,20121023,730,0.218492,MSFT,0
107525,20121023,1825,0.32585,MSFT,0
107525,20121024,10,0.214754,MSFT,0
107525,20121024,14,0.202939,MSFT,0
107525,20121024,30,0.162501,MSFT,0
107525,20121024,60,0.170979,MSFT,0
107525,20121024,91,0.165202,MSFT,0
107525,20121024,122,0.189271,MSFT,0
107525,20121024,152,0.206883,MSFT,0
107525,20121024,182,0.200374,MSFT,0
107525,20121024,273,0.196753,MSFT,0
107525,20121024,365,0.21085,MSFT,0
107525,20121024,547,0.230449,MSFT,0
107525,20121024,730,0.218459,MSFT,0
107525,20121024,1825,0.323311,MSFT,0
107525,20121025,10,0.192105,MSFT,0
107525,20121025,14,0.203038,MSFT,0
107525,20121025,30,0.160207,MSFT,0
107525,20121025,60,0.168965,MSFT,0
107525,20121025,91,0.163484,MSFT,0
107525,20121025,122,0.183604,MSFT,0
107525,20121025,152,0.205897,MSFT,0
107525,20121025,182,0.200359,MSFT,0
107525,20121025,273,0.196743,MSFT,0
107525,20121025,365,0.210679,MSFT,0
107525,20121025,547,0.230381,MSFT,0
107525,20121025,730,0.217591,MSFT,0
107525,20121025,1825,0.323183,MSFT,0
107525,20121026,10,0.218035,MSFT,0
107525,20121026,14,0.208977,MSFT,0
107525,20121026,30,0.168135,MSFT,0
107525,20121026,60,0.171629,MSFT,0
107525,20121026,91,0.160013,MSFT,0
107525,20121026,122,0.184576,MSFT,0
107525,20121026,152,0.205762,MSFT,0
107525,20121026,182,0.201115,MSFT,0
107525,20121026,273,0.196945,MSFT,0
107525,20121026,365,0.209591,MSFT,0
107525,20121026,547,0.230358,MSFT,0
107525,20121026,730,0.217708,MSFT,0
107525,20121026,1825,0.323098,MSFT,0
107525,20121031,10,0.202394,MSFT,0
107525,20121031,14,0.234484,MSFT,0
107525,20121031,30,0.177676,MSFT,0
107525,20121031,60,0.173769,MSFT,0
107525,20121031,91,0.163984,MSFT,0
107525,20121031,122,0.182837,MSFT,0
107525,20121031,152,0.203436,MSFT,0
107525,20121031,182,0.20332,MSFT,0
107525,20121031,273,0.197354,MSFT,0
107525,20121031,365,0.208572,MSFT,0
107525,20121031,547,0.229616,MSFT,0
107525,20121031,730,0.217846,MSFT,0
107525,20121031,1825,0.322966,MSFT,0
107525,20121101,10,0.221072,MSFT,0
107525,20121101,14,0.317971,MSFT,0
107525,20121101,30,0.216314,MSFT,0
107525,20121101,60,0.192854,MSFT,0
107525,20121101,91,0.177018,MSFT,0
107525,20121101,122,0.192266,MSFT,0
107525,20121101,152,0.209001,MSFT,0
107525,20121101,182,0.209086,MSFT,0
107525,20121101,273,0.201169,MSFT,0
107525,20121101,365,0.211204,MSFT,0
107525,20121101,547,0.231094,MSFT,0
107525,20121101,730,0.218833,MSFT,0
107525,20121101,1825,0.32319,MSFT,0
107525,20121102,10,0.225044,MSFT,0
107525,20121102,14,0.25696,MSFT,0
107525,20121102,30,0.214743,MSFT,0
107525,20121102,60,0.190492,MSFT,0
107525,20121102,91,0.172815,MSFT,0
107525,20121102,122,0.19189,MSFT,0
107525,20121102,152,0.208008,MSFT,0
107525,20121102,182,0.206153,MSFT,0
107525,20121102,273,0.200858,MSFT,0
107525,20121102,365,0.21032,MSFT,0
107525,20121102,547,0.230924,MSFT,0
107525,20121102,730,0.218625,MSFT,0
107525,20121102,1825,0.323062,MSFT,0
107525,20121105,10,0.239063,MSFT,0
107525,20121105,14,0.194601,MSFT,0
107525,20121105,30,0.219211,MSFT,0
107525,20121105,60,0.174828,MSFT,0
107525,20121105,91,0.172508,MSFT,0
107525,20121105,122,0.190995,MSFT,0
107525,20121105,152,0.205102,MSFT,0
107525,20121105,182,0.205716,MSFT,0
107525,20121105,273,0.200918,MSFT,0
107525,20121105,365,0.210055,MSFT,0
107525,20121105,547,0.230936,MSFT,0
107525,20121105,730,0.218707,MSFT,0
107525,20121105,1825,0.323089,MSFT,0
107525,20121106,10,0.209534,MSFT,0
107525,20121106,14,0.1915,MSFT,0
107525,20121106,30,0.215304,MSFT,0
107525,20121106,60,0.173827,MSFT,0
107525,20121106,91,0.171948,MSFT,0
107525,20121106,122,0.19033,MSFT,0
107525,20121106,152,0.205329,MSFT,0
107525,20121106,182,0.205907,MSFT,0
107525,20121106,273,0.201036,MSFT,0
107525,20121106,365,0.209197,MSFT,0
107525,20121106,547,0.231007,MSFT,0
107525,20121106,730,0.218552,MSFT,0
107525,20121106,1825,0.322955,MSFT,0
107525,20121107,10,0.308634,MSFT,0
107525,20121107,14,0.266243,MSFT,0
107525,20121107,30,0.234946,MSFT,0
107525,20121107,60,0.182976,MSFT,0
107525,20121107,91,0.179882,MSFT,0
107525,20121107,122,0.194586,MSFT,0
107525,20121107,152,0.208304,MSFT,0
107525,20121107,182,0.208916,MSFT,0
107525,20121107,273,0.203009,MSFT,0
107525,20121107,365,0.210546,MSFT,0
107525,20121107,547,0.231992,MSFT,0
107525,20121107,730,0.219369,MSFT,0
107525,20121107,1825,0.322902,MSFT,0
107525,20121108,10,0.294676,MSFT,0
107525,20121108,14,0.277212,MSFT,0
107525,20121108,30,0.22968,MSFT,0
107525,20121108,60,0.18174,MSFT,0
107525,20121108,91,0.180284,MSFT,0
107525,20121108,122,0.194946,MSFT,0
107525,20121108,152,0.20779,MSFT,0
107525,20121108,182,0.209305,MSFT,0
107525,20121108,273,0.203237,MSFT,0
107525,20121108,365,0.207566,MSFT,0
107525,20121108,547,0.231901,MSFT,0
107525,20121108,730,0.219445,MSFT,0
107525,20121108,1825,0.322801,MSFT,0
107525,20121109,10,0.273126,MSFT,0
107525,20121109,14,0.273126,MSFT,0
107525,20121109,30,0.226954,MSFT,0
107525,20121109,60,0.18125,MSFT,0
107525,20121109,91,0.180271,MSFT,0
107525,20121109,122,0.194416,MSFT,0
107525,20121109,152,0.206803,MSFT,0
107525,20121109,182,0.208353,MSFT,0
107525,20121109,273,0.202985,MSFT,0
107525,20121109,365,0.20755,MSFT,0
107525,20121109,547,0.231895,MSFT,0
107525,20121109,730,0.219445,MSFT,0
107525,20121109,1825,0.322672,MSFT,0
107525,20121112,10,0.224138,MSFT,0
107525,20121112,14,0.285552,MSFT,0
107525,20121112,30,0.242658,MSFT,0
107525,20121112,60,0.191184,MSFT,0
107525,20121112,91,0.185006,MSFT,0
107525,20121112,122,0.188857,MSFT,0
107525,20121112,152,0.206302,MSFT,0
107525,20121112,182,0.209375,MSFT,0
107525,20121112,273,0.204431,MSFT,0
107525,20121112,365,0.207382,MSFT,0
107525,20121112,547,0.232376,MSFT,0
107525,20121112,730,0.219803,MSFT,0
107525,20121112,1825,0.32258,MSFT,0
107525,20121113,10,0.253837,MSFT,0
107525,20121113,14,0.314718,MSFT,0
107525,20121113,30,0.260014,MSFT,0
107525,20121113,60,0.203324,MSFT,0
107525,20121113,91,0.1955,MSFT,0
107525,20121113,122,0.195738,MSFT,0
107525,20121113,152,0.211952,MSFT,0
107525,20121113,182,0.2139,MSFT,0
107525,20121113,273,0.207737,MSFT,0
107525,20121113,365,0.209889,MSFT,0
107525,20121113,547,0.233411,MSFT,0
107525,20121113,730,0.220798,MSFT,0
107525,20121113,1825,0.322898,MSFT,0
107525,20121114,10,0.235205,MSFT,0
107525,20121114,14,0.304443,MSFT,0
107525,20121114,30,0.255449,MSFT,0
107525,20121114,60,0.201303,MSFT,0
107525,20121114,91,0.195938,MSFT,0
107525,20121114,122,0.195114,MSFT,0
107525,20121114,152,0.209109,MSFT,0
107525,20121114,182,0.213809,MSFT,0
107525,20121114,273,0.207864,MSFT,0
107525,20121114,365,0.209999,MSFT,0
107525,20121114,547,0.23352,MSFT,0
107525,20121114,730,0.22089,MSFT,0
107525,20121114,1825,0.322894,MSFT,0
107525,20121115,10,0.216992,MSFT,0
107525,20121115,14,0.214129,MSFT,0
107525,20121115,30,0.255205,MSFT,0
107525,20121115,60,0.19899,MSFT,0
107525,20121115,91,0.191475,MSFT,0
107525,20121115,122,0.195316,MSFT,0
107525,20121115,152,0.208293,MSFT,0
107525,20121115,182,0.213845,MSFT,0
107525,20121115,273,0.202496,MSFT,0
107525,20121115,365,0.208536,MSFT,0
107525,20121115,547,0.233529,MSFT,0
107525,20121115,730,0.220852,MSFT,0
107525,20121115,1825,0.322779,MSFT,0
107525,20121116,10,0.18388,MSFT,0
107525,20121116,14,0.209948,MSFT,0
107525,20121116,30,0.253447,MSFT,0
107525,20121116,60,0.19883,MSFT,0
107525,20121116,91,0.191165,MSFT,0
107525,20121116,122,0.194894,MSFT,0
107525,20121116,152,0.207403,MSFT,0
107525,20121116,182,0.212935,MSFT,0
107525,20121116,273,0.202564,MSFT,0
107525,20121116,365,0.20756,MSFT,0
107525,20121116,547,0.233572,MSFT,0
107525,20121116,730,0.220782,MSFT,0
107525,20121116,1825,0.322659,MSFT,0
107525,20121119,10,0.221511,MSFT,0
107525,20121119,14,0.216884,MSFT,0
107525,20121119,30,0.246631,MSFT,0
107525,20121119,60,0.201533,MSFT,0
107525,20121119,91,0.192146,MSFT,0
107525,20121119,122,0.189076,MSFT,0
107525,20121119,152,0.20413,MSFT,0
107525,20121119,182,0.211901,MSFT,0
107525,20121119,273,0.202264,MSFT,0
107525,20121119,365,0.207465,MSFT,0
107525,20121119,547,0.233523,MSFT,0
107525,20121119,730,0.220909,MSFT,0
107525,20121119,1825,0.322797,MSFT,0
107525,20121120,10,0.211883,MSFT,0
107525,20121120,14,0.201818,MSFT,0
107525,20121120,30,0.240221,MSFT,0
107525,20121120,60,0.201356,MSFT,0
107525,20121120,91,0.19199,MSFT,0
107525,20121120,122,0.187936,MSFT,0
107525,20121120,152,0.200381,MSFT,0
107525,20121120,182,0.211896,MSFT,0
107525,20121120,273,0.202111,MSFT,0
107525,20121120,365,0.207099,MSFT,0
107525,20121120,547,0.233263,MSFT,0
107525,20121120,730,0.22069,MSFT,0
107525,20121120,1825,0.322668,MSFT,0
107525,20121121,10,0.222342,MSFT,0
107525,20121121,14,0.200685,MSFT,0
107525,20121121,30,0.23216,MSFT,0
107525,20121121,60,0.201266,MSFT,0
107525,20121121,91,0.192833,MSFT,0
107525,20121121,122,0.187637,MSFT,0
107525,20121121,152,0.19863,MSFT,0
107525,20121121,182,0.210118,MSFT,0
107525,20121121,273,0.202346,MSFT,0
107525,20121121,365,0.207085,MSFT,0
107525,20121121,547,0.233366,MSFT,0
107525,20121121,730,0.220775,MSFT,0
107525,20121121,1825,0.32269,MSFT,0
107525,20121123,10,0.203032,MSFT,0
107525,20121123,14,0.277862,MSFT,0
107525,20121123,30,0.260085,MSFT,0
107525,20121123,60,0.213585,MSFT,0
