secid,date,days,delta,impl_volatility,impl_strike,impl_premium,dispersion,cp_flag,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group
108105,20130806,152,-45,0.140736,1673.706,55.54923,0.007336,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,-40,0.145979,1653.424,48.36269,0.008549,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,-35,0.152373,1630.982,41.69864,0.009916,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,-30,0.159544,1605.618,35.2756,0.011197,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,-25,0.167353,1576.417,28.97914,0.014016,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,-20,0.177604,1540.715,23.01938,0.020241,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,20,0.118752,1801.033,14.04309,0.005389,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,25,0.12208,1780.874,19.23709,0.005596,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,30,0.125497,1762.163,25.17265,0.005627,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,35,0.128652,1743.952,31.8431,0.005515,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,40,0.131577,1725.901,39.30299,0.005594,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,45,0.134658,1707.844,47.74775,0.006073,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,50,0.138328,1689.452,57.49813,0.006956,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,55,0.142806,1670.196,68.92776,0.008147,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,60,0.1483,1649.422,82.53475,0.009614,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,65,0.154944,1626.323,98.94948,0.010816,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,70,0.161825,1600.358,118.3229,0.011384,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,75,0.168132,1571.182,140.8573,0.011906,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,152,80,0.173888,1537.858,167.618,0.012153,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-80,0.117543,1814.463,146.524,0.005902,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-75,0.121322,1792.401,130.048,0.005813,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-70,0.124883,1771.744,115.7447,0.005654,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-65,0.128041,1751.641,102.7579,0.005593,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-60,0.131006,1731.833,90.91757,0.005924,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-55,0.134295,1712.149,80.30808,0.006737,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-50,0.138456,1692.177,70.93185,0.007887,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-45,0.143702,1671.224,62.54039,0.009025,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-40,0.149812,1648.542,54.73556,0.010071,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-35,0.156631,1623.431,47.27131,0.011125,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-30,0.164017,1595.146,39.99069,0.012538,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-25,0.172419,1562.428,32.92612,0.015552,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,-20,0.183408,1522.42,26.21906,0.02148,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,20,0.121111,1812.882,15.61502,0.005906,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,25,0.124442,1790.205,21.37414,0.006151,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,30,0.127815,1769.168,27.93853,0.006169,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,35,0.130898,1748.736,35.29908,0.006186,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,40,0.133854,1728.591,43.55149,0.006577,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,45,0.137207,1708.525,52.97458,0.007499,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,50,0.141534,1688.085,64.02303,0.008833,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,55,0.147055,1666.523,77.18266,0.010201,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,60,0.153536,1643.039,92.8392,0.01136,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,65,0.160624,1616.942,111.3715,0.012198,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,70,0.167722,1587.702,133.0671,0.012825,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,75,0.17439,1554.786,158.4168,0.013324,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,182,80,0.18032,1517.332,188.3604,0.013217,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-80,0.122095,1849.429,191.7814,0.006592,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-75,0.126154,1820.703,170.0494,0.00656,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-70,0.130267,1794.263,151.6317,0.006688,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-65,0.134467,1768.91,135.4369,0.00703,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-60,0.138865,1743.927,120.9146,0.00755,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-55,0.143621,1718.748,107.7423,0.008151,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-50,0.148855,1692.787,95.64467,0.008747,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-45,0.154596,1665.416,84.34891,0.009355,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-40,0.160813,1635.982,73.62019,0.010038,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-35,0.167444,1603.803,63.2821,0.010913,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-30,0.174741,1567.932,53.32454,0.012546,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-25,0.183638,1526.52,43.88187,0.015722,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,-20,0.195288,1476.314,34.93168,0.020995,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,20,0.127735,1846.566,19.96906,0.006089,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,25,0.1313,1816.883,27.32415,0.00647,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,30,0.135155,1789.662,35.76337,0.006845,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,35,0.139236,1763.574,45.40367,0.007312,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,40,0.143613,1737.825,56.42824,0.007902,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,45,0.14844,1711.804,69.11055,0.008556,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,50,0.15384,1684.875,83.79885,0.009227,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,55,0.159841,1656.346,100.8955,0.00993,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,60,0.166336,1625.515,120.8235,0.010646,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,65,0.173131,1591.69,144.0527,0.011406,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,70,0.180092,1554.106,171.2533,0.012107,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,75,0.186798,1511.969,203.1257,0.012158,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,273,80,0.192398,1464.556,240.3611,0.011278,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-80,0.125925,1883.27,234.9914,0.007034,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-75,0.130043,1847.88,207.788,0.007192,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-70,0.134408,1815.86,185.1886,0.007433,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-65,0.138995,1785.429,165.5524,0.007739,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-60,0.143793,1755.492,147.9534,0.008054,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-55,0.148807,1725.274,131.8277,0.008389,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-50,0.154112,1694.164,116.8598,0.008822,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-45,0.159833,1661.55,102.8529,0.009411,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-40,0.166048,1626.721,89.60996,0.010137,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-35,0.17274,1588.862,76.92371,0.011105,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-30,0.180198,1546.864,64.77262,0.012847,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-25,0.189335,1498.654,53.2795,0.015988,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,-20,0.201181,1440.734,42.37157,0.021027,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,20,0.133335,1878.075,23.88657,0.007056,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,25,0.136777,1841.323,32.6013,0.007366,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,30,0.140663,1808.028,42.60511,0.007695,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,35,0.14493,1776.404,54.05976,0.008055,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,40,0.149552,1745.306,67.16537,0.008477,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,45,0.154561,1713.904,82.18753,0.008989,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,50,0.160028,1681.478,99.48228,0.009622,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,55,0.166039,1647.29,119.518,0.010378,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,60,0.172576,1610.535,142.8256,0.011208,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,65,0.17946,1570.382,169.9669,0.012057,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,70,0.186414,1525.992,201.5976,0.012592,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,75,0.192823,1476.638,238.3091,0.012243,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,365,80,0.197899,1421.533,280.9329,0.011011,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-80,0.131335,1948.178,315.5168,0.007903,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-75,0.13567,1900.293,277.8235,0.008167,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-70,0.140343,1857.832,247.0778,0.008204,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-65,0.145144,1817.788,220.3952,0.008201,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-60,0.150036,1778.654,196.4409,0.008271,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-55,0.155062,1739.498,174.5176,0.008481,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-50,0.160338,1699.597,154.248,0.008896,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-45,0.166026,1658.215,135.3849,0.009536,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-40,0.172282,1614.479,117.704,0.010391,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-35,0.179255,1567.309,100.9866,0.011508,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-30,0.187185,1515.292,85.07964,0.013152,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-25,0.196568,1456.286,69.90921,0.015916,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,-20,0.208186,1386.782,55.38065,0.020727,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,20,0.140986,1933.597,30.46197,0.006599,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,25,0.14433,1884.202,41.45564,0.007133,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,30,0.148209,1839.985,54.04695,0.007582,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,35,0.152501,1798.349,68.4205,0.007991,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,40,0.157159,1757.714,84.81065,0.00847,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,45,0.162248,1716.999,103.5554,0.009074,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,50,0.167847,1675.249,125.0937,0.00979,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,55,0.174021,1631.503,149.9799,0.010632,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,60,0.180826,1584.724,178.9213,0.011563,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,65,0.188097,1533.804,212.648,0.012251,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,70,0.19516,1477.873,251.5865,0.012159,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,75,0.201098,1416.425,296.0733,0.011174,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,547,80,0.205467,1348.375,347.5232,0.009734,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-80,0.140571,2032.966,412.4979,0.009856,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-75,0.144849,1968.45,360.2769,0.009424,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-70,0.149102,1911.732,317.4501,0.009096,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-65,0.153519,1859.565,280.9828,0.009066,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-60,0.158228,1809.9,249.0978,0.009252,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-55,0.163242,1761.145,220.5012,0.009587,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-50,0.168594,1712.102,194.3661,0.010052,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-45,0.174364,1661.756,170.1761,0.010675,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-40,0.180698,1609.07,147.5939,0.011508,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-35,0.187761,1552.817,126.341,0.01258,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-30,0.195752,1491.438,106.1765,0.014041,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-25,0.20501,1422.749,86.92869,0.016266,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,-20,0.215995,1343.457,68.42363,0.019854,P,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,20,0.149739,1994.723,36.8309,0.008432,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,25,0.153265,1932.299,50.06836,0.00866,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,30,0.1572,1876.469,65.14248,0.008953,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,35,0.161563,1824.285,82.29647,0.00934,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,40,0.166351,1773.767,101.8219,0.009863,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,45,0.17163,1723.507,124.1169,0.010543,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,50,0.177472,1672.279,149.6898,0.011314,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,55,0.183881,1618.879,179.1331,0.012106,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,60,0.190775,1562.116,213.1212,0.012779,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,65,0.197777,1500.889,252.2206,0.012974,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,70,0.204089,1434.49,296.7013,0.012392,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,75,0.208989,1362.424,347.1266,0.011221,C,64881510,SPX,9999,1,32768,,A,
108105,20130806,730,80,0.212345,1283.1,405.6448,0.009917,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-80,0.101044,1730.896,47.97194,0.005507,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-75,0.102891,1723.138,42.14711,0.003818,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-70,0.105377,1716.177,37.42255,0.003848,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-65,0.108116,1709.521,33.32522,0.004125,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-60,0.111032,1702.933,29.65765,0.004403,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-55,0.114123,1696.251,26.31147,0.004713,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-50,0.117429,1689.335,23.2216,0.005103,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-45,0.121022,1682.036,20.34394,0.005605,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-40,0.124985,1674.179,17.64412,0.006232,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-35,0.129426,1665.535,15.096,0.007064,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-30,0.134553,1655.773,12.68205,0.008358,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-25,0.140805,1644.337,10.39634,0.01074,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,-20,0.148991,1630.213,8.233812,0.015269,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,20,0.100357,1730.286,5.36047,0.003628,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,25,0.102595,1722.756,7.314325,0.003782,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,30,0.105094,1715.839,9.553258,0.004052,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,35,0.107777,1709.202,12.10831,0.004374,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,40,0.110671,1702.638,15.02752,0.00472,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,45,0.113778,1695.979,18.36773,0.005065,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,50,0.117096,1689.08,22.19951,0.00545,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,55,0.120677,1681.794,26.62321,0.005952,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,60,0.124627,1673.945,31.78613,0.006637,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,65,0.129091,1665.3,37.89947,0.007556,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,70,0.134236,1655.525,45.27326,0.008729,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,75,0.140146,1644.17,54.32713,0.010003,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,30,80,0.146488,1630.719,65.5265,0.010887,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-80,0.102802,1748.142,69.95553,0.005249,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-75,0.106236,1737.634,62.35092,0.005241,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-70,0.109524,1727.67,55.70573,0.005249,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-65,0.112741,1717.941,49.75041,0.005465,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-60,0.11624,1708.293,44.43841,0.005945,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-55,0.12021,1698.485,39.66162,0.006459,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-50,0.12442,1688.231,35.20619,0.006751,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-45,0.128578,1677.33,30.92313,0.006949,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-40,0.132841,1665.604,26.82486,0.007428,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-35,0.13761,1652.734,22.95485,0.008287,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-30,0.143193,1638.209,19.29935,0.009667,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-25,0.150093,1621.191,15.84641,0.012397,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,-20,0.159193,1600.171,12.58023,0.018345,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,20,0.106088,1749.282,7.964293,0.004961,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,25,0.108999,1738.201,10.91576,0.005291,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,30,0.112075,1727.909,14.30258,0.005496,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,35,0.115136,1717.913,18.14971,0.005744,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,40,0.11849,1708.027,22.562,0.006296,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,45,0.12243,1698.015,27.69586,0.006972,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,50,0.126751,1687.559,33.64559,0.007427,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,55,0.131119,1676.423,40.46847,0.007763,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,60,0.135664,1664.402,48.36495,0.008338,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,65,0.140758,1651.156,57.70813,0.009264,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,70,0.146689,1636.154,69.00872,0.01061,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,75,0.153607,1618.67,82.94373,0.012149,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,60,80,0.160939,1597.987,100.1271,0.012994,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-80,0.109089,1766.127,92.68349,0.006577,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-75,0.113047,1752.436,82.78441,0.006457,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-70,0.116854,1739.427,74.12292,0.006423,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-65,0.120528,1726.666,66.30619,0.006506,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-60,0.124287,1713.934,59.2146,0.006697,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-55,0.128259,1700.975,52.71756,0.006842,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-50,0.132211,1687.502,46.58648,0.00688,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-45,0.13606,1673.324,40.73265,0.007201,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-40,0.140333,1658.178,35.26522,0.008129,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-35,0.145587,1641.528,30.21836,0.00944,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-30,0.151947,1622.666,25.48189,0.011048,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-25,0.159699,1600.568,20.9797,0.013639,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,-20,0.169549,1573.473,16.67269,0.018797,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,20,0.113532,1767.795,10.43477,0.006092,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,25,0.117029,1753.314,14.34077,0.006289,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,30,0.120575,1739.746,18.81825,0.006446,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,35,0.12407,1726.523,23.90602,0.006626,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,40,0.127697,1713.378,29.7047,0.006879,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,45,0.13158,1700.034,36.34607,0.007064,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,50,0.13551,1686.187,43.90412,0.0072,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,55,0.139505,1671.615,52.52967,0.007745,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,60,0.144161,1655.977,62.66169,0.008923,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,65,0.149941,1638.673,74.88364,0.010371,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,70,0.156765,1618.998,89.73954,0.011778,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,75,0.164282,1596.215,107.8202,0.012776,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,91,80,0.171504,1569.753,129.5628,0.012795,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-80,0.112932,1781.588,112.4499,0.006187,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-75,0.116997,1764.976,100.3382,0.006033,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-70,0.120885,1749.239,89.75191,0.005758,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-65,0.12441,1733.748,80.06773,0.005552,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-60,0.127796,1718.323,71.18909,0.005669,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-55,0.131401,1702.788,63.11925,0.006031,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-50,0.135343,1686.816,55.71865,0.006439,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-45,0.139611,1670.046,48.82569,0.00708,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-40,0.14469,1652.031,42.47735,0.008375,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-35,0.1511,1632.031,36.64621,0.009734,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-30,0.158125,1609.434,30.98611,0.010799,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-25,0.165694,1583.432,25.42977,0.013438,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,-20,0.17571,1551.563,20.18434,0.019502,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,20,0.118405,1783.702,12.53819,0.005638,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,25,0.121965,1766.03,17.2128,0.005856,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,30,0.125606,1749.542,22.56836,0.005882,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,35,0.129005,1733.428,28.6068,0.005794,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,40,0.132261,1717.406,35.39929,0.005888,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,45,0.13571,1701.286,43.12123,0.006241,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,50,0.13955,1684.749,51.98981,0.006842,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,55,0.14398,1667.395,62.30569,0.007946,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,60,0.149644,1648.635,74.68822,0.009643,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,65,0.156751,1627.645,89.79216,0.011001,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,70,0.164155,1603.921,107.6842,0.011791,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,75,0.171419,1576.918,128.8388,0.012811,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,122,80,0.178629,1545.547,154.4194,0.013438,C,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-80,0.11414,1793.536,128.1304,0.00648,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-75,0.118419,1774.772,114.4297,0.006169,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-70,0.122302,1756.838,102.2607,0.005706,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-65,0.125637,1739.138,91.01171,0.00543,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-60,0.128783,1721.596,80.71145,0.005608,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-55,0.13225,1704.062,71.44734,0.006203,P,64881510,SPX,9999,1,32768,,A,
108105,20130807,152,-50,0.13639,1686.151,63.14076,0.007001,P,64881510,SPX,9999,1,32768,,A,
